ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000158042.9,1092.1594796244267,-1.3365827184090509,0.11728643072704165,-11.395885356249376,4.3835119324106354e-30,1.2292050603196161e-27,ENSG00000158042,MRPL17,63875,mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]
ENSG00000175334.8,2804.9882453558616,-1.1204048137872507,0.09855127996953106,-11.368749488932508,5.9838719965544855e-30,1.635490685438031e-27,ENSG00000175334,BANF1,8815,BAF nuclear assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:17397]
ENSG00000223959.8,1586.586876810908,-1.293181759367644,0.11403450029543194,-11.340267691070393,8.289051916299762e-30,2.2372151122093054e-27,NA,NA,NA,NA
ENSG00000171960.12,1556.8329907855534,-1.5175737645000358,0.13394638807723072,-11.329710239181919,9.351358601769035e-30,2.492772036165395e-27,ENSG00000171960,PPIH,10465,peptidylprolyl isomerase H [Source:HGNC Symbol;Acc:HGNC:14651]
ENSG00000123144.11,8245.005895686085,-1.1534480935466946,0.10201092156708542,-11.307103943651295,1.2101823784081966e-29,3.148223845131299e-27,ENSG00000123144,TRIR,79002,telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]
ENSG00000102030.16,1002.9196789436878,-1.3017295454386346,0.11699006152315822,-11.126838711687974,9.287098946266094e-29,2.2035938510744782e-26,ENSG00000102030,NAA10,8260,"N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]"
ENSG00000197114.12,695.5561236922201,-1.5145704086215275,0.137250634693599,-11.035070344138548,2.5884887393176074e-28,5.883226195720608e-26,ENSG00000197114,ZGPAT,84619,zinc finger CCCH-type and G-patch domain containing [Source:HGNC Symbol;Acc:HGNC:15948]
ENSG00000156970.13,2017.309188687097,-1.3079983330467158,0.1189915914475833,-10.99235935190344,4.159094699283369e-28,9.258059046074898e-26,ENSG00000156970,BUB1B,701,BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]
ENSG00000123136.15,6529.2712071191,-1.1729444118875039,0.10736443408716467,-10.924887946927003,8.764851653137298e-28,1.8925067689454054e-25,ENSG00000123136,DDX39A,10212,DExD-box helicase 39A [Source:HGNC Symbol;Acc:HGNC:17821]
ENSG00000174547.13,2000.7347010349001,-1.1010521409034844,0.1009781519164361,-10.903865044139982,1.1046311555299723e-27,2.338352540215996e-25,ENSG00000174547,MRPL11,65003,mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]
ENSG00000112667.13,1770.490926777483,-1.2315659144192732,0.1132844044317402,-10.871451552374593,1.5767209792357937e-27,3.305297027539734e-25,ENSG00000112667,DNPH1,10591,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]
ENSG00000042753.12,1486.2642801767765,-1.167706071309827,0.1081471654218395,-10.79738028042682,3.541644639369389e-27,7.080665838265172e-25,ENSG00000042753,AP2S1,1175,adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]
ENSG00000196415.10,24723.46656278758,-1.2107806715605964,0.11268668255429562,-10.744665155771253,6.278934074258265e-27,1.2324976775580405e-24,ENSG00000196415,PRTN3,5657,proteinase 3 [Source:HGNC Symbol;Acc:HGNC:9495]
ENSG00000135404.12,3117.7815528299075,-1.0314250290325544,0.09650361724813425,-10.687941638296417,1.1591492861392076e-26,2.2548064311997992e-24,ENSG00000135404,CD63,967,CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
ENSG00000175063.17,2137.377365219397,-1.4574168330471982,0.13645585177623948,-10.680500792571891,1.2559229713345631e-26,2.3998131678810518e-24,ENSG00000175063,UBE2C,11065,ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]
ENSG00000077312.9,5103.598958730416,-1.2599920464851793,0.11860226367159679,-10.623676205489877,2.3127001552097486e-26,4.380335241341131e-24,ENSG00000077312,SNRPA,6626,small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151]
ENSG00000106077.18,414.05896516769087,-1.693456868129722,0.1610360802712828,-10.516008991754578,7.289630785706839e-26,1.3221912067967342e-23,NA,NA,NA,NA
ENSG00000147684.10,1768.2919397335086,-1.2563725140876947,0.11948094410365044,-10.51525432371696,7.348228270452395e-26,1.3221912067967342e-23,ENSG00000147684,NDUFB9,4715,NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]
ENSG00000149483.12,913.7994338372414,-1.5377452838445222,0.14630276329845873,-10.510705670729612,7.711435086628611e-26,1.3760769123180575e-23,NA,NA,NA,NA
ENSG00000105173.14,634.1987475715755,-1.617566816402573,0.15404157021841644,-10.500846064533201,8.560934261200791e-26,1.5151450210479302e-23,ENSG00000105173,CCNE1,898,cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]
ENSG00000174775.17,848.2399884781727,-1.713378422900522,0.16333813688536822,-10.489763478219311,9.626907555922579e-26,1.6763240963506477e-23,NA,NA,NA,NA
ENSG00000229833.10,807.2047529164466,-1.6539994350345464,0.15774152776762845,-10.485504092942977,1.0070717799358396e-25,1.739575509789972e-23,NA,NA,NA,NA
ENSG00000135390.21,9119.841500922152,-1.2961807429628076,0.12381718861757227,-10.46850406986912,1.205326525529009e-25,2.0174736697071596e-23,ENSG00000135390,ATP5MC2,517,ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]
ENSG00000274536.7,2828.5052649764702,-1.7577082328745794,0.1680607820123376,-10.45876504814516,1.3358536767451414e-25,2.1851327718394766e-23,NA,NA,NA,NA
ENSG00000183978.8,460.83573741561065,-1.5854798656776172,0.1516797148604454,-10.452814123077404,1.4224082012764076e-25,2.2919879016388204e-23,ENSG00000183978,COA3,28958,cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]
ENSG00000241370.6,686.1505605641539,-1.5743504426207522,0.15141374815402017,-10.397671689755022,2.5406521701632075e-25,4.033658945453233e-23,ENSG00000241370,RPP21,79897,ribonuclease P/MRP subunit p21 [Source:HGNC Symbol;Acc:HGNC:21300]
ENSG00000241370.6,686.1505605641539,-1.5743504426207522,0.15141374815402017,-10.397671689755022,2.5406521701632075e-25,4.033658945453233e-23,ENSG00000241370,RPP21,202658,ribonuclease P/MRP subunit p21 [Source:HGNC Symbol;Acc:HGNC:21300]
ENSG00000277203.1,598.1012992559422,-1.5085788781419336,0.14524467177683872,-10.38646622755147,2.8574451229775e-25,4.5035003719219105e-23,NA,NA,NA,NA
ENSG00000167208.15,945.5491813679396,-1.2743836998367495,0.12306800184999728,-10.355118151589439,3.9669647726668977e-25,6.206862563146641e-23,NA,NA,NA,NA
ENSG00000125450.11,2232.715486088106,-1.0840038169415442,0.10492538811055348,-10.33118710792278,5.092638404170925e-25,7.854303458775615e-23,ENSG00000125450,NUP85,79902,nucleoporin 85 [Source:HGNC Symbol;Acc:HGNC:8734]
ENSG00000130731.16,2351.676165601109,-1.3628867082521432,0.1320675266283788,-10.319620144678963,5.744999142642066e-25,8.797590176448759e-23,ENSG00000130731,METTL26,84326,methyltransferase like 26 [Source:HGNC Symbol;Acc:HGNC:14141]
ENSG00000175550.8,1822.3885560967199,-1.0856212545912887,0.10532353098722547,-10.30749011560353,6.518136158171392e-25,9.911239149805402e-23,ENSG00000175550,DRAP1,10589,DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]
ENSG00000183684.8,3497.6290063451816,-1.1862940104870587,0.11518584186687424,-10.29895680979712,7.122952579887516e-25,1.0755160287058129e-22,ENSG00000183684,ALYREF,10189,Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071]
ENSG00000188486.3,3928.538670507387,-1.6527943866294048,0.16053640198878055,-10.295449294702108,7.387389384644781e-25,1.1076979971753482e-22,NA,NA,NA,NA
ENSG00000177084.18,4247.8601359290315,-1.2570210931983783,0.12225554304727335,-10.281914928898706,8.502131555933738e-25,1.2573837298337073e-22,NA,NA,NA,NA
ENSG00000165724.6,2082.5932582270616,-1.2431721326145901,0.1209631559235937,-10.277279251872686,8.921040583236838e-25,1.3015074883327692e-22,ENSG00000165724,ZMYND19,116225,zinc finger MYND-type containing 19 [Source:HGNC Symbol;Acc:HGNC:21146]
ENSG00000167863.12,1659.0466956159319,-1.382916830814921,0.13476050361278621,-10.262033709732355,1.0448272962282629e-24,1.5039940653440434e-22,ENSG00000167863,ATP5PD,10476,ATP synthase peripheral stalk subunit d [Source:HGNC Symbol;Acc:HGNC:845]
ENSG00000141456.16,1772.3577517534786,-1.0394055749724798,0.10133004739129195,-10.257624482881706,1.0936398803638684e-24,1.5638326024381885e-22,ENSG00000141456,PELP1,27043,"proline, glutamate and leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:30134]"
ENSG00000136942.15,45701.157233355,-1.1732016452024818,0.1149820188227046,-10.203348812404213,1.915514861313835e-24,2.6683739926121503e-22,ENSG00000136942,RPL35,11224,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]
ENSG00000197728.11,17454.91252394268,-1.16362455698872,0.11426956688540028,-10.183153648912546,2.3579335642342304e-24,3.2223102227180697e-22,ENSG00000197728,RPS26,6231,ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]
ENSG00000145050.19,3684.2269821999457,-1.1100268447547703,0.10967793145813974,-10.12078574055191,4.4681407158962275e-24,5.992303996126171e-22,ENSG00000145050,MANF,7873,mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]
ENSG00000197561.7,54307.36620133878,-1.2322149409474006,0.12211232441918113,-10.090831918959418,6.06532786466257e-24,7.985521905719158e-22,ENSG00000197561,ELANE,1991,"elastase, neutrophil expressed [Source:HGNC Symbol;Acc:HGNC:3309]"
ENSG00000243927.6,865.3098726443475,-1.2313344245812141,0.12226693517065533,-10.070870124147353,7.431765647476407e-24,9.725253567291552e-22,ENSG00000243927,MRPS6,64968,mitochondrial ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:14051]
ENSG00000132017.10,1477.8381148205972,-1.3941408838082907,0.13847149164828504,-10.068071537420728,7.64625857900958e-24,9.945663568552702e-22,NA,NA,NA,NA
ENSG00000211772.11,1054.370797948369,-1.411442753125736,0.1408596246641104,-10.020208107833737,1.24241063672856e-23,1.5873449981208916e-21,ENSG00000211772,TRBC2,NA,T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:HGNC:12157]
ENSG00000221829.10,1178.7383585021132,-1.1577756065605482,0.11586710320600208,-9.9922719609389,1.6476137825286268e-23,2.068330046067332e-21,NA,NA,NA,NA
ENSG00000219200.12,1851.6700282199893,-1.269442191699076,0.12727155286395497,-9.974280686714236,1.9752749026832383e-23,2.451157224065315e-21,ENSG00000219200,RNASEK,440400,ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911]
ENSG00000197345.13,1279.6419967094257,-1.0874542698079388,0.10937812022901998,-9.942155410341543,2.7285820810659634e-23,3.3666025311072163e-21,ENSG00000197345,MRPL21,219927,mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:14479]
ENSG00000154222.15,803.9009030513481,-1.2485081868105719,0.12613127917819028,-9.89848192252739,4.226415378378491e-23,5.001457182941077e-21,ENSG00000154222,CC2D1B,200014,coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386]
ENSG00000160957.14,1703.1383208815269,-1.3017671057260143,0.13180070066260963,-9.876784411475523,5.2490278661890606e-23,6.12632484793266e-21,NA,NA,NA,NA
ENSG00000130520.11,3182.884694966625,-1.014142349683006,0.10270167655245882,-9.874642593249137,5.362377908854812e-23,6.191682556577172e-21,ENSG00000130520,LSM4,25804,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]"
ENSG00000213619.11,2272.2901414265675,-1.0606974187018425,0.10749110510790451,-9.867769222737692,5.742752745555315e-23,6.560715200107426e-21,ENSG00000213619,NDUFS3,4722,NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]
ENSG00000186166.9,632.0231348773146,-1.8377881594931746,0.18707100502453153,-9.824013931245927,8.873819040698974e-23,9.927642524703225e-21,ENSG00000186166,CENATAC,338657,centrosomal AT-AC splicing factor [Source:HGNC Symbol;Acc:HGNC:30460]
ENSG00000215030.5,1983.079059198392,-1.7283270327526807,0.17608218222694294,-9.815456685589755,9.659958756325349e-23,1.075143450858644e-20,ENSG00000215030,RPL13P12,NA,ribosomal protein L13 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35701]
ENSG00000135451.13,1283.7075000466327,-1.3664770534144113,0.1392590575601839,-9.812482414825032,9.949037939236206e-23,1.0960880793052979e-20,ENSG00000135451,TROAP,10024,trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]
ENSG00000146830.11,4629.9150753610165,-1.0567027377521665,0.10772058623568832,-9.80966382266193,1.0230882854740327e-22,1.1213463076119448e-20,ENSG00000146830,GIGYF1,64599,GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]
ENSG00000011009.11,1128.6324402862324,-1.1880151312609224,0.12176010614728697,-9.757014582623977,1.7214822623312e-22,1.8401111390225382e-20,ENSG00000011009,LYPLA2,11313,lysophospholipase 2 [Source:HGNC Symbol;Acc:HGNC:6738]
ENSG00000140365.16,1177.26975954099,-1.4364203854531603,0.1476607970602735,-9.727838492344244,2.2941590481858128e-22,2.428209910217062e-20,ENSG00000140365,COMMD4,54939,COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]
ENSG00000100836.10,1202.1100496148683,-1.1298776333845142,0.11619412523512207,-9.724051290012943,2.3811463531904574e-22,2.4958112649557455e-20,NA,NA,NA,NA
ENSG00000183011.13,450.27941695894714,-1.6128524260124963,0.16592761939796905,-9.72021675393384,2.4725459872196563e-22,2.566692930579174e-20,NA,NA,NA,NA
ENSG00000148362.11,1107.0337424560694,-1.5546204810645496,0.1608708094203347,-9.6637823024967,4.296995311228092e-22,4.295403831483193e-20,ENSG00000148362,PAXX,286257,PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]
ENSG00000137133.11,376.3872233106049,-1.6258884145861425,0.16851215716045628,-9.648493271841398,4.988324472672649e-22,4.940729450181093e-20,ENSG00000137133,HINT2,84681,histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344]
ENSG00000124172.10,3442.4277268214387,-1.0433165663464838,0.10815083787775397,-9.646865311628698,5.068127451379631e-22,4.996849677177579e-20,ENSG00000124172,ATP5F1E,514,ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]
ENSG00000092841.19,5028.0778452659,-1.0442778957591763,0.10915936255131196,-9.566544466291639,1.1053851705826043e-21,1.0607767379208708e-19,ENSG00000092841,MYL6,4637,myosin light chain 6 [Source:HGNC Symbol;Acc:HGNC:7587]
ENSG00000184209.15,687.7443408139115,-1.6957073912964544,0.17733837792783444,-9.561987715859793,1.1551640451912654e-21,1.0987798265977885e-19,ENSG00000184209,SNRNP35,11066,small nuclear ribonucleoprotein U11/U12 subunit 35 [Source:HGNC Symbol;Acc:HGNC:30852]
ENSG00000105254.12,1752.636235715835,-1.1452910732897736,0.11977236791152508,-9.562231199568428,1.1524489637783464e-21,1.0987798265977885e-19,ENSG00000105254,TBCB,1155,tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]
ENSG00000184967.7,1075.4669067573711,-1.2071123817692293,0.12627525552295346,-9.559373899265708,1.1847122808099658e-21,1.1219433143530167e-19,ENSG00000184967,NOC4L,79050,nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]
ENSG00000117691.10,1014.8706140455976,-1.3462649401139288,0.1412342152946097,-9.532144440394042,1.5406723234236809e-21,1.4400950998858926e-19,ENSG00000117691,NENF,29937,neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]
ENSG00000103202.13,4355.112104224529,-1.077093992951046,0.11306715380991274,-9.526144036152573,1.6323393013929664e-21,1.51268112427798e-19,ENSG00000103202,NME4,4833,NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]
ENSG00000169738.8,1668.711853010981,-1.280046904660388,0.1347537218614694,-9.499158071317037,2.1159408650898426e-21,1.9524527845734992e-19,ENSG00000169738,DCXR,51181,dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985]
ENSG00000155115.7,2259.6644615348164,-1.09009879185067,0.11539181393189711,-9.446933492994862,3.4890232781469926e-21,3.0748975763979537e-19,ENSG00000155115,GTF3C6,112495,general transcription factor IIIC subunit 6 [Source:HGNC Symbol;Acc:HGNC:20872]
ENSG00000143793.13,901.6386948045268,-1.2222516172974436,0.12957831952135243,-9.432531783189518,4.0030769663375344e-21,3.485259591014518e-19,ENSG00000143793,C1orf35,79169,chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032]
ENSG00000109390.13,1007.2388161600544,-1.09971222332774,0.11706574251530193,-9.393971282281784,5.777966334957812e-21,5.01035538571924e-19,ENSG00000109390,NDUFC1,4717,NADH:ubiquinone oxidoreductase subunit C1 [Source:HGNC Symbol;Acc:HGNC:7705]
ENSG00000262814.8,2677.500952162767,-1.130829440895742,0.12055741571225627,-9.380007311991328,6.5968153459982784e-21,5.652318926618843e-19,ENSG00000262814,MRPL12,6182,mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]
ENSG00000224877.4,761.2447655096154,-1.2922667128703837,0.13777724098035096,-9.379391717204438,6.63544225415626e-21,5.662943444732884e-19,ENSG00000224877,NDUFAF8,284184,NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]
ENSG00000132432.14,2098.2315444638834,-1.2193867601652302,0.13002424645173158,-9.378149025596535,6.714100623371786e-21,5.707514199206441e-19,ENSG00000132432,SEC61G,23480,SEC61 translocon subunit gamma [Source:HGNC Symbol;Acc:HGNC:18277]
ENSG00000115307.17,6479.4538935305045,-1.0624160673088838,0.11348860617795908,-9.361433742898663,7.866191748538045e-21,6.634641102907557e-19,ENSG00000115307,AUP1,550,AUP1 lipid droplet regulating VLDL assembly factor [Source:HGNC Symbol;Acc:HGNC:891]
ENSG00000111215.12,796.781941157218,-1.1805002694770468,0.12654578886823767,-9.328641277081218,1.072367420584887e-20,8.939983530991846e-19,ENSG00000111215,PRR4,5554,proline rich 4 [Source:HGNC Symbol;Acc:HGNC:18020]
ENSG00000111215.12,796.781941157218,-1.1805002694770468,0.12654578886823767,-9.328641277081218,1.072367420584887e-20,8.939983530991846e-19,ENSG00000111215,PRR4,11272,proline rich 4 [Source:HGNC Symbol;Acc:HGNC:18020]
ENSG00000198258.11,2043.5676776029027,-1.0293989266019983,0.11081409575008334,-9.289422249346146,1.5512807506240182e-20,1.2735838010446311e-18,ENSG00000198258,UBL5,59286,ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736]
ENSG00000177971.8,947.377510393926,-1.2418403875934236,0.13381196111229918,-9.280488659389967,1.6870305222837912e-20,1.3797864786799854e-18,NA,NA,NA,NA
ENSG00000177600.9,41184.10808244032,-1.2154001461141408,0.1311704286575837,-9.265809058891657,1.936039120626153e-20,1.5715397252842066e-18,ENSG00000177600,RPLP2,6181,ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]
ENSG00000188186.10,1273.0746892226366,-1.5553777195439815,0.16797684811573768,-9.25947674927387,2.054364754300534e-20,1.6501776413088183e-18,NA,NA,NA,NA
ENSG00000183648.11,1041.6794169022564,-1.1647888300603844,0.1260896655271863,-9.237781900605036,2.5165983741935107e-20,2.01253304057727e-18,ENSG00000183648,NDUFB1,4707,NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695]
ENSG00000164611.13,1898.5867862670882,-1.1939324696090539,0.12955903423660137,-9.215354812144465,3.102505145623644e-20,2.4359742219747536e-18,ENSG00000164611,PTTG1,9232,"PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]"
ENSG00000178999.13,484.6123770450694,-1.4265960916622988,0.1551683227506034,-9.19386164890895,3.7898595673367495e-20,2.954175010033758e-18,ENSG00000178999,AURKB,9212,aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]
ENSG00000182196.13,2242.0808681304097,-1.01472114590146,0.110483587514379,-9.184360942021348,4.1397805292719955e-20,3.2038043436573813e-18,NA,NA,NA,NA
ENSG00000178028.14,704.8008315334878,-1.163845318026344,0.12769612385994353,-9.114178902586296,7.926842731302384e-20,5.9429301477180935e-18,ENSG00000178028,DMAP1,55929,DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]
ENSG00000182325.11,952.8576082062032,-1.521053846835025,0.16721410703496403,-9.09644451539592,9.333734995616542e-20,6.949448483632841e-18,ENSG00000182325,FBXL6,26233,F-box and leucine rich repeat protein 6 [Source:HGNC Symbol;Acc:HGNC:13603]
ENSG00000143977.14,3941.379848405858,-1.0804700564729135,0.11898815977472034,-9.08048379366957,1.0809330542194306e-19,7.99298168037875e-18,ENSG00000143977,SNRPG,6637,small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]
ENSG00000181029.9,821.9908997980738,-1.2974200650122174,0.14402953218661269,-9.008014157341064,2.0982128383080638e-19,1.485397101795007e-17,ENSG00000181029,TRAPPC5,126003,trafficking protein particle complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:23067]
ENSG00000182676.5,6704.0787823948895,-1.4553395204290758,0.1617779707933814,-8.995906632354767,2.3429037680072443e-19,1.6424668233380655e-17,ENSG00000182676,PPP1R27,116729,protein phosphatase 1 regulatory subunit 27 [Source:HGNC Symbol;Acc:HGNC:16813]
ENSG00000172590.18,979.8059532992687,-1.1260821225689064,0.1253731271064973,-8.981846018823187,2.6626128295412763e-19,1.8545527811437175e-17,ENSG00000172590,MRPL52,122704,mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]
ENSG00000185298.13,2012.4006934259914,-1.0080051691665506,0.11223768365935294,-8.980986922590967,2.683487419313186e-19,1.863082326617695e-17,ENSG00000185298,CCDC137,339230,coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451]
ENSG00000101412.13,1637.568119574952,-1.046064559344785,0.11659489304858647,-8.971787116858348,2.9174184720850097e-19,2.0125527044491863e-17,ENSG00000101412,E2F1,1869,E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]
ENSG00000179041.4,1411.6261325845037,-1.308835727258921,0.1465614293711521,-8.930287681245424,4.249024010804675e-19,2.885060579914923e-17,ENSG00000179041,RRS1,23212,ribosome biogenesis regulator 1 homolog [Source:HGNC Symbol;Acc:HGNC:17083]
ENSG00000186010.19,2865.7431384260854,-1.027839823027217,0.11550633090065818,-8.898558330202835,5.657675315717938e-19,3.793805137173345e-17,ENSG00000186010,NDUFA13,51079,NADH:ubiquinone oxidoreductase subunit A13 [Source:HGNC Symbol;Acc:HGNC:17194]
ENSG00000189114.8,650.1134249578452,-1.380865671127359,0.15585794170132009,-8.859770994368672,8.017897335854554e-19,5.326844285408355e-17,ENSG00000189114,BLOC1S3,388552,biogenesis of lysosomal organelles complex 1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:20914]
ENSG00000169385.3,4447.871860461142,-1.1956889858993232,0.13562800847378054,-8.815944430316343,1.1868034112594307e-18,7.788893390855206e-17,ENSG00000169385,RNASE2,6036,ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045]
ENSG00000177556.12,830.0118233651085,-1.2199758896538224,0.13866171942673367,-8.798216946231044,1.390071095170521e-18,8.986351822431704e-17,ENSG00000177556,ATOX1,475,antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]
ENSG00000117877.11,232.28732275324495,-1.8306886816671177,0.20996491500673276,-8.719021849952478,2.8061541722638997e-18,1.7461233685164877e-16,ENSG00000117877,POLR1G,10849,RNA polymerase I subunit G [Source:HGNC Symbol;Acc:HGNC:24219]
ENSG00000125459.17,1306.0105214138607,-1.1441919083789318,0.13175635531616242,-8.68414966119342,3.815861135725895e-18,2.347352525430015e-16,NA,NA,NA,NA
ENSG00000204564.12,561.5938102624257,-1.3227091241374451,0.15234810021056616,-8.682150432524448,3.883553053083963e-18,2.382206747789458e-16,ENSG00000204564,C6orf136,221545,chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]
ENSG00000119333.12,1668.047460020441,-1.147192215680119,0.13229503765702189,-8.671468227358934,4.2658366413667446e-18,2.601919343513863e-16,ENSG00000119333,DYNC2I2,89891,dynein 2 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:28296]
ENSG00000174744.14,1159.912841037111,-1.1745551273816268,0.13654239866135542,-8.60212753618523,7.825176674235534e-18,4.603847813354051e-16,ENSG00000174744,BRMS1,25855,BRMS1 transcriptional repressor and anoikis regulator [Source:HGNC Symbol;Acc:HGNC:17262]
ENSG00000171311.13,833.9728865764162,-1.1614176590681224,0.13504690597105543,-8.600105650084636,7.964274882324324e-18,4.672951718998554e-16,ENSG00000171311,EXOSC1,51013,exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]
ENSG00000007080.11,2129.4815660907407,-1.0757841468968246,0.12533300034930794,-8.583406955060298,9.210380679825177e-18,5.345982248354442e-16,ENSG00000007080,CCDC124,115098,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]
ENSG00000188818.12,1323.8331414918703,-1.110421565813247,0.12946283561594463,-8.577145406480557,9.725663964213567e-18,5.614880650141694e-16,NA,NA,NA,NA
ENSG00000167112.10,1271.8686373827177,-1.1000466807830505,0.12912201617314145,-8.519435440877743,1.6033295288378587e-17,9.086375639545157e-16,ENSG00000167112,TRUB2,26995,TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]
ENSG00000173272.16,2944.175786185307,-1.0946082070386456,0.12885035108029613,-8.495189946021293,1.976094815330412e-17,1.1082555650029677e-15,ENSG00000173272,MZT2A,653784,mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]
ENSG00000138495.7,419.56875882070125,-1.5037358167138748,0.17702763666905044,-8.49435627683986,1.9903291013298257e-17,1.113346786422632e-15,ENSG00000138495,COX17,10063,cytochrome c oxidase copper chaperone COX17 [Source:HGNC Symbol;Acc:HGNC:2264]
ENSG00000143256.5,2703.414691860826,-1.186582802515959,0.13977986262218295,-8.488939538617412,2.0853117182689106e-17,1.1634638403323596e-15,ENSG00000143256,PFDN2,5202,prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]
ENSG00000169020.10,291.76887122697934,-1.7436476632193878,0.2054575278949294,-8.48665746679813,2.1266542856254526e-17,1.1834721478150715e-15,ENSG00000169020,ATP5ME,521,ATP synthase membrane subunit e [Source:HGNC Symbol;Acc:HGNC:846]
ENSG00000115350.12,597.6641528560718,-1.2189935464687107,0.14365874389392097,-8.485341813713946,2.1508553977321796e-17,1.1908017884059801e-15,ENSG00000115350,POLE4,56655,"DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]"
